saleID,saleDate,productID,productName,productCategory,productColor,productSize,quantity,unitPrice,costPrice,totalAmount,totalCost,customerID,customerName,location,locationLatitude,locationLongitude,salespersonID,salespersonName,status,salesChannel,profit,Date,Year,Month,Month Number
S08736,2023-05-02 11:37:00,P1235,T-Shirts_235,T-Shirts,Grey,M,1,235.34,145.18,235.34,145.18,C28735,Meena_8735,Vellore,12.9165,79.1325,SP109,Ajay,Cancelled,in-store,90.16,2023-05-02,2023,May,5
S08737,2024-06-27 16:22:00,P1236,Men's_236,Men's Shirts,Black,M,2,1901.78,1622.69,3803.56,3245.38,C28736,Bhuvana_8736,Madurai,9.9252,78.1198,SP105,Suresh,Cancelled,online,558.18,2024-06-27,2024,June,6
S08738,2023-11-06 11:43:00,P1237,Kurta_237,Kurta,Red,XL,2,1229.63,812.43,2459.26,1624.86,C28737,Diya_8737,Chennai,13.0827,80.2707,SP108,Ravi,Shipped,online,834.4,2023-11-06,2023,November,11
S08739,2024-07-31 15:35:00,P1238,Kurta_238,Kurta,White,L,1,1395.78,888.77,1395.78,888.77,C28738,Diya_8738,Salem,11.6643,78.146,SP111,Dinesh,Returned,in-store,507.01,2024-07-31,2024,July,7
S08740,2023-12-03 20:32:00,P1239,Jeans_239,Jeans,Green,XS,3,2246.87,1822.57,6740.61,5467.71,C28739,Diya_8739,Coimbatore,11.0168,76.9558,SP140,Abhishek,Cancelled,in-store,1272.9,2023-12-03,2023,December,12
S08741,2023-10-25 12:58:00,P1240,Men's_240,Men's Shirts,Green,L,1,1213.93,1023.19,1213.93,1023.19,C28740,Lakshmi_8740,Erode,11.34,77.7172,SP148,Jagan,Pending,in-store,190.74,2023-10-25,2023,October,10
S08742,2024-06-22 11:33:00,P1241,Jeans_241,Jeans,Grey,L,2,1950.68,1714.17,3901.36,3428.34,C28741,Meena_8741,Coimbatore,11.0168,76.9558,SP114,Ganesh,Pending,mobile_app,473.02,2024-06-22,2024,June,6
S08743,2024-01-29 14:59:00,P1242,Men's_242,Men's Shirts,Maroon,S,1,442.32,358.68,442.32,358.68,C28742,Diya_8742,Salem,11.6643,78.146,SP123,Sathish,Pending,in-store,83.64,2024-01-29,2024,January,1
S08744,2023-01-22 10:57:00,P1243,Jeans_243,Jeans,Grey,XL,2,328.73,216.92,657.46,433.84,C28743,Ganesh_8743,Chennai,13.0827,80.2707,SP113,Ramesh,Returned,in-store,223.62,2023-01-22,2023,January,1
S08745,2024-01-27 19:54:00,P1244,Kurta_244,Kurta,Black,S,1,2081.92,1782.04,2081.92,1782.04,C28744,Devi_8744,Madurai,9.9252,78.1198,SP132,Murali,Shipped,online,299.88,2024-01-27,2024,January,1
S08746,2024-01-23 15:06:00,P1245,T-Shirts_245,T-Shirts,Green,M,1,1328.12,1141.55,1328.12,1141.55,C28745,Priya_8745,Tirunelveli,8.7139,77.7567,SP125,Saravanan,Cancelled,online,186.57,2024-01-23,2024,January,1
S08747,2024-06-06 15:47:00,P1246,Kurta_246,Kurta,Pink,XL,1,2151.5,1896.04,2151.5,1896.04,C28746,Aarav_8746,Tirunelveli,8.7139,77.7567,SP135,Shankar,Paid,online,255.46,2024-06-06,2024,June,6
S08748,2024-05-22 12:10:00,P1247,Men's_247,Men's Shirts,Red,XXL,1,385.21,318.91,385.21,318.91,C28747,Karthik_8747,Tirunelveli,8.7139,77.7567,SP144,Rohit,Pending,online,66.3,2024-05-22,2024,May,5
S08749,2023-01-22 14:59:00,P1248,Women's_248,Women's Dresses,Yellow,L,1,271.27,207.13,271.27,207.13,C28748,Bhuvana_8748,Tirunelveli,8.7139,77.7567,SP103,Rahul,Paid,in-store,64.14,2023-01-22,2023,January,1
S08750,2024-03-30 16:07:00,P1249,Sarees_249,Sarees,White,S,2,1202.38,912.95,2404.76,1825.9,C28749,Lakshmi_8749,Tirunelveli,8.7139,77.7567,SP129,Nithin,Cancelled,in-store,578.86,2024-03-30,2024,March,3
S08751,2024-10-04 13:12:00,P1250,Women's_250,Women's Dresses,Maroon,XXL,1,515.94,414.47,515.94,414.47,C28750,Aarav_8750,Vellore,12.9165,79.1325,SP129,Nithin,Cancelled,online,101.47,2024-10-04,2024,October,10
S08752,2024-07-07 17:15:00,P1251,T-Shirts_251,T-Shirts,Blue,M,1,1715.33,1427.11,1715.33,1427.11,C28751,Ganesh_8751,Coimbatore,11.0168,76.9558,SP122,Bharath,Paid,in-store,288.22,2024-07-07,2024,July,7
S08753,2024-10-02 12:20:00,P1252,T-Shirts_252,T-Shirts,White,L,2,957.39,742.75,1914.78,1485.5,C28752,Priya_8752,Coimbatore,11.0168,76.9558,SP138,Lokesh,Cancelled,mobile_app,429.28,2024-10-02,2024,October,10
S08754,2023-07-25 20:07:00,P1253,Sarees_253,Sarees,White,XS,1,471.75,334.18,471.75,334.18,C28753,Ravi_8753,Coimbatore,11.0168,76.9558,SP102,Kumar,Paid,online,137.57,2023-07-25,2023,July,7
S08755,2023-01-24 20:01:00,P1254,Kurta_254,Kurta,Yellow,L,1,2341.17,1755.64,2341.17,1755.64,C28754,Bhuvana_8754,Madurai,9.9252,78.1198,SP125,Saravanan,Shipped,third-party,585.53,2023-01-24,2023,January,1
S08756,2023-07-15 14:32:00,P1255,Kurta_255,Kurta,Maroon,XL,2,1645.16,1063.47,3290.32,2126.94,C28755,Karthik_8755,Salem,11.6643,78.146,SP120,Harish,Returned,online,1163.38,2023-07-15,2023,July,7
S08757,2024-07-02 12:02:00,P1256,Jeans_256,Jeans,Pink,S,4,2008.08,1748.17,8032.32,6992.68,C28756,Ravi_8756,Vellore,12.9165,79.1325,SP127,Sanjay,Shipped,in-store,1039.64,2024-07-02,2024,July,7
S08758,2023-06-24 15:35:00,P1257,Sarees_257,Sarees,Yellow,XL,1,1075.27,763.6,1075.27,763.6,C28757,Sathish_8757,Chennai,13.0827,80.2707,SP110,Manoj,Pending,in-store,311.67,2023-06-24,2023,June,6
S08759,2024-07-19 12:22:00,P1258,T-Shirts_258,T-Shirts,White,S,1,673.05,458.3,673.05,458.3,C28758,Meena_8758,Coimbatore,11.0168,76.9558,SP127,Sanjay,Pending,in-store,214.75,2024-07-19,2024,July,7
S08760,2023-12-30 10:51:00,P1259,Kid's_259,Kid's Wear,Pink,L,3,2479.45,1900.46,7438.35,5701.38,C28759,Vishal_8759,Salem,11.6643,78.146,SP139,Yogesh,Paid,online,1736.97,2023-12-30,2023,December,12
S08761,2023-03-04 20:08:00,P1260,Kurta_260,Kurta,Blue,M,2,416.73,257.63,833.46,515.26,C28760,Priya_8760,Madurai,9.9252,78.1198,SP135,Shankar,Cancelled,in-store,318.2,2023-03-04,2023,March,3
S08762,2023-03-16 19:02:00,P1261,Jeans_261,Jeans,Pink,S,3,734.41,533.09,2203.23,1599.27,C28761,Devi_8761,Tirunelveli,8.7139,77.7567,SP134,Kiran,Paid,online,603.96,2023-03-16,2023,March,3
S08763,2023-07-26 12:18:00,P1262,Sarees_262,Sarees,Black,S,1,2397.37,1821.93,2397.37,1821.93,C28762,Diya_8762,Tirunelveli,8.7139,77.7567,SP105,Suresh,Pending,online,575.44,2023-07-26,2023,July,7
S08764,2023-10-28 16:59:00,P1263,Women's_263,Women's Dresses,Black,M,1,1819.33,1471.27,1819.33,1471.27,C28763,Priya_8763,Coimbatore,11.0168,76.9558,SP106,Praveen,Shipped,online,348.06,2023-10-28,2023,October,10
S08765,2023-09-25 11:22:00,P1264,Men's_264,Men's Shirts,Green,L,1,992.34,818.17,992.34,818.17,C28764,Anu_8764,Salem,11.6643,78.146,SP130,Varun,Pending,online,174.17,2023-09-25,2023,September,9
S08766,2023-05-19 14:28:00,P1265,T-Shirts_265,T-Shirts,White,L,1,1666.09,1292.02,1666.09,1292.02,C28765,Bhuvana_8765,Tiruchirappalli,10.7905,78.7047,SP128,Krishna,Pending,in-store,374.07,2023-05-19,2023,May,5
S08767,2024-09-13 16:35:00,P1266,Kid's_266,Kid's Wear,Black,XL,4,1350.64,1030.48,5402.56,4121.92,C28766,Ganesh_8766,Coimbatore,11.0168,76.9558,SP130,Varun,Shipped,in-store,1280.64,2024-09-13,2024,September,9
S08768,2023-11-29 11:24:00,P1267,Women's_267,Women's Dresses,Pink,XL,2,1115.35,943.93,2230.7,1887.86,C28767,Kavin_8767,Madurai,9.9252,78.1198,SP122,Bharath,Cancelled,mobile_app,342.84,2023-11-29,2023,November,11
S08769,2023-05-31 15:55:00,P1268,Sarees_268,Sarees,Maroon,M,1,285.1,207.53,285.1,207.53,C28768,Lakshmi_8768,Tiruchirappalli,10.7905,78.7047,SP107,Karthik,Pending,mobile_app,77.57,2023-05-31,2023,May,5
S08770,2023-10-09 12:45:00,P1269,Sarees_269,Sarees,Grey,M,2,1970.32,1626.27,3940.64,3252.54,C28769,Aarav_8769,Vellore,12.9165,79.1325,SP119,Deepak,Shipped,in-store,688.1,2023-10-09,2023,October,10
S08771,2023-02-26 21:14:00,P1270,T-Shirts_270,T-Shirts,Red,L,2,1860.92,1313.92,3721.84,2627.84,C28770,Meena_8770,Vellore,12.9165,79.1325,SP109,Ajay,Cancelled,third-party,1094.0,2023-02-26,2023,February,2
S08772,2024-10-03 12:11:00,P1271,Kurta_271,Kurta,Blue,XXL,2,842.68,591.69,1685.36,1183.38,C28771,Ravi_8771,Tirunelveli,8.7139,77.7567,SP126,Aravind,Returned,online,501.98,2024-10-03,2024,October,10
S08773,2024-08-21 10:31:00,P1272,Sportswear_272,Sportswear,Grey,XL,1,975.75,854.37,975.75,854.37,C28772,Sathish_8772,Chennai,13.0827,80.2707,SP124,Rajesh,Paid,mobile_app,121.38,2024-08-21,2024,August,8
S08774,2023-10-15 13:17:00,P1273,Jeans_273,Jeans,White,M,2,1718.84,1432.07,3437.68,2864.14,C28773,Kavin_8773,Tirunelveli,8.7139,77.7567,SP107,Karthik,Paid,in-store,573.54,2023-10-15,2023,October,10
S08775,2023-02-12 10:36:00,P1274,Men's_274,Men's Shirts,Yellow,M,4,1391.41,883.52,5565.64,3534.08,C28774,Karthik_8774,Tirunelveli,8.7139,77.7567,SP104,Vijay,Cancelled,in-store,2031.56,2023-02-12,2023,February,2
S08776,2024-04-05 19:51:00,P1275,Kid's_275,Kid's Wear,White,XS,1,694.94,484.6,694.94,484.6,C28775,Karthik_8775,Madurai,9.9252,78.1198,SP132,Murali,Shipped,in-store,210.34,2024-04-05,2024,April,4
S08777,2024-03-12 10:45:00,P1276,Jeans_276,Jeans,White,XL,4,1048.92,891.53,4195.68,3566.12,C28776,Vishal_8776,Chennai,13.0827,80.2707,SP104,Vijay,Shipped,online,629.56,2024-03-12,2024,March,3
S08778,2023-03-28 20:07:00,P1277,Women's_277,Women's Dresses,Grey,XS,1,996.95,895.68,996.95,895.68,C28777,Ganesh_8777,Erode,11.34,77.7172,SP116,Vignesh,Cancelled,online,101.27,2023-03-28,2023,March,3
S08779,2024-02-16 10:14:00,P1278,Women's_278,Women's Dresses,White,M,1,588.27,521.87,588.27,521.87,C28778,Karthik_8778,Tiruchirappalli,10.7905,78.7047,SP115,Santosh,Shipped,in-store,66.4,2024-02-16,2024,February,2
S08780,2023-08-09 18:45:00,P1279,Sarees_279,Sarees,Green,XS,2,2111.42,1509.56,4222.84,3019.12,C28779,Diya_8779,Tirunelveli,8.7139,77.7567,SP124,Rajesh,Cancelled,in-store,1203.72,2023-08-09,2023,August,8
S08781,2023-11-10 18:09:00,P1280,Women's_280,Women's Dresses,White,L,1,1457.57,1000.57,1457.57,1000.57,C28780,Lakshmi_8780,Coimbatore,11.0168,76.9558,SP124,Rajesh,Returned,in-store,457.0,2023-11-10,2023,November,11
S08782,2023-01-01 14:36:00,P1281,Women's_281,Women's Dresses,Yellow,L,1,1369.96,848.15,1369.96,848.15,C28781,Meena_8781,Tiruchirappalli,10.7905,78.7047,SP130,Varun,Shipped,mobile_app,521.81,2023-01-01,2023,January,1
S08783,2024-05-23 17:40:00,P1282,T-Shirts_282,T-Shirts,Red,XXL,1,481.0,381.44,481.0,381.44,C28782,Sathish_8782,Coimbatore,11.0168,76.9558,SP112,Naveen,Returned,in-store,99.56,2024-05-23,2024,May,5
S08784,2024-09-20 20:41:00,P1283,Women's_283,Women's Dresses,Grey,XL,1,2013.14,1497.94,2013.14,1497.94,C28783,Diya_8783,Chennai,13.0827,80.2707,SP139,Yogesh,Paid,mobile_app,515.2,2024-09-20,2024,September,9
S08785,2024-01-19 12:29:00,P1284,Sportswear_284,Sportswear,Blue,XL,1,1069.47,780.27,1069.47,780.27,C28784,Karthik_8784,Vellore,12.9165,79.1325,SP141,Mahesh,Paid,in-store,289.2,2024-01-19,2024,January,1
S08786,2023-09-23 10:16:00,P1285,T-Shirts_285,T-Shirts,Yellow,XS,1,1065.41,932.59,1065.41,932.59,C28785,Vishal_8785,Tirunelveli,8.7139,77.7567,SP106,Praveen,Returned,in-store,132.82,2023-09-23,2023,September,9
S08787,2023-11-04 20:17:00,P1286,Sarees_286,Sarees,Yellow,XL,3,770.23,486.12,2310.69,1458.36,C28786,Sanjay_8786,Tiruchirappalli,10.7905,78.7047,SP134,Kiran,Shipped,online,852.33,2023-11-04,2023,November,11
S08788,2024-06-06 16:10:00,P1287,Jeans_287,Jeans,Pink,XL,1,253.75,158.2,253.75,158.2,C28787,Aarav_8787,Vellore,12.9165,79.1325,SP111,Dinesh,Cancelled,in-store,95.55,2024-06-06,2024,June,6
S08789,2023-05-28 19:39:00,P1288,Kurta_288,Kurta,Pink,XXL,1,1810.97,1225.07,1810.97,1225.07,C28788,Diya_8788,Chennai,13.0827,80.2707,SP134,Kiran,Returned,mobile_app,585.9,2023-05-28,2023,May,5
S08790,2023-07-30 12:18:00,P1289,Jeans_289,Jeans,Maroon,XL,2,1526.44,965.85,3052.88,1931.7,C28789,Ganesh_8789,Coimbatore,11.0168,76.9558,SP124,Rajesh,Cancelled,third-party,1121.18,2023-07-30,2023,July,7
S08791,2024-01-17 17:53:00,P1290,T-Shirts_290,T-Shirts,Maroon,S,1,948.02,639.75,948.02,639.75,C28790,Bhuvana_8790,Vellore,12.9165,79.1325,SP145,Naren,Pending,in-store,308.27,2024-01-17,2024,January,1
S08792,2023-04-21 14:33:00,P1291,Jeans_291,Jeans,Red,XL,1,617.9,519.64,617.9,519.64,C28791,Sathish_8791,Chennai,13.0827,80.2707,SP129,Nithin,Paid,in-store,98.26,2023-04-21,2023,April,4
S08793,2024-03-21 18:55:00,P1292,T-Shirts_292,T-Shirts,Pink,M,2,863.66,555.88,1727.32,1111.76,C28792,Vishal_8792,Tirunelveli,8.7139,77.7567,SP100,Tamil,Pending,third-party,615.56,2024-03-21,2024,March,3
S08794,2023-02-23 20:22:00,P1293,Men's_293,Men's Shirts,Red,L,1,2047.04,1457.39,2047.04,1457.39,C28793,Lakshmi_8793,Chennai,13.0827,80.2707,SP116,Vignesh,Returned,in-store,589.65,2023-02-23,2023,February,2
S08795,2024-07-18 13:43:00,P1294,Women's_294,Women's Dresses,Red,XL,4,2222.31,1859.72,8889.24,7438.88,C28794,Diya_8794,Vellore,12.9165,79.1325,SP114,Ganesh,Pending,online,1450.36,2024-07-18,2024,July,7
S08796,2024-01-06 19:09:00,P1295,Men's_295,Men's Shirts,Red,S,1,1719.55,1435.12,1719.55,1435.12,C28795,Ravi_8795,Erode,11.34,77.7172,SP115,Santosh,Pending,online,284.43,2024-01-06,2024,January,1
S08797,2023-07-16 18:09:00,P1296,Sportswear_296,Sportswear,Green,S,4,1874.47,1441.66,7497.88,5766.64,C28796,Meena_8796,Vellore,12.9165,79.1325,SP114,Ganesh,Shipped,in-store,1731.24,2023-07-16,2023,July,7
S08798,2024-02-02 20:05:00,P1297,Sarees_297,Sarees,Red,M,2,1049.14,849.83,2098.28,1699.66,C28797,Bhuvana_8797,Tiruchirappalli,10.7905,78.7047,SP109,Ajay,Shipped,in-store,398.62,2024-02-02,2024,February,2
S08799,2023-10-27 11:47:00,P1298,Men's_298,Men's Shirts,Yellow,XL,3,1457.75,1081.62,4373.25,3244.86,C28798,Aarav_8798,Salem,11.6643,78.146,SP129,Nithin,Pending,in-store,1128.39,2023-10-27,2023,October,10
S08800,2024-06-25 16:27:00,P1299,Sarees_299,Sarees,Black,M,2,830.39,733.49,1660.78,1466.98,C28799,Bhuvana_8799,Madurai,9.9252,78.1198,SP110,Manoj,Shipped,online,193.8,2024-06-25,2024,June,6
S08801,2024-06-28 17:59:00,P1300,Sarees_300,Sarees,White,XL,1,1252.78,1018.44,1252.78,1018.44,C28800,Meena_8800,Chennai,13.0827,80.2707,SP148,Jagan,Returned,in-store,234.34,2024-06-28,2024,June,6
S08802,2024-10-07 12:33:00,P1301,Jeans_301,Jeans,Grey,S,2,1953.77,1375.97,3907.54,2751.94,C28801,Sanjay_8801,Salem,11.6643,78.146,SP123,Sathish,Paid,in-store,1155.6,2024-10-07,2024,October,10
S08803,2023-11-26 12:45:00,P1302,Jeans_302,Jeans,Yellow,XL,1,1137.09,859.57,1137.09,859.57,C28802,Sathish_8802,Erode,11.34,77.7172,SP118,Mohan,Pending,in-store,277.52,2023-11-26,2023,November,11
S08804,2023-10-02 18:46:00,P1303,Kurta_303,Kurta,Red,XXL,2,2091.17,1613.25,4182.34,3226.5,C28803,Priya_8803,Chennai,13.0827,80.2707,SP145,Naren,Paid,online,955.84,2023-10-02,2023,October,10
S08805,2023-07-19 21:53:00,P1304,Sportswear_304,Sportswear,Green,L,1,1520.95,971.34,1520.95,971.34,C28804,Vishal_8804,Chennai,13.0827,80.2707,SP144,Rohit,Returned,mobile_app,549.61,2023-07-19,2023,July,7
S08806,2024-06-27 15:43:00,P1305,Women's_305,Women's Dresses,White,XXL,2,2032.79,1326.7,4065.58,2653.4,C28805,Devi_8805,Tiruchirappalli,10.7905,78.7047,SP107,Karthik,Shipped,in-store,1412.18,2024-06-27,2024,June,6
S08807,2023-02-08 15:17:00,P1306,T-Shirts_306,T-Shirts,Blue,XS,1,665.86,424.24,665.86,424.24,C28806,Sathish_8806,Coimbatore,11.0168,76.9558,SP144,Rohit,Pending,in-store,241.62,2023-02-08,2023,February,2
S08808,2024-04-18 19:15:00,P1307,Kurta_307,Kurta,Yellow,L,1,1267.36,895.48,1267.36,895.48,C28807,Vishal_8807,Chennai,13.0827,80.2707,SP141,Mahesh,Pending,in-store,371.88,2024-04-18,2024,April,4
S08809,2023-06-30 12:52:00,P1308,Sarees_308,Sarees,White,S,1,2057.01,1610.86,2057.01,1610.86,C28808,Priya_8808,Chennai,13.0827,80.2707,SP102,Kumar,Shipped,in-store,446.15,2023-06-30,2023,June,6
S08810,2023-02-23 20:52:00,P1309,Kid's_309,Kid's Wear,Maroon,XXL,2,1241.04,893.75,2482.08,1787.5,C28809,Sathish_8809,Madurai,9.9252,78.1198,SP110,Manoj,Pending,online,694.58,2023-02-23,2023,February,2
S08811,2024-01-27 20:33:00,P1310,T-Shirts_310,T-Shirts,Black,M,3,275.47,168.66,826.41,505.98,C28810,Bhuvana_8810,Vellore,12.9165,79.1325,SP138,Lokesh,Cancelled,in-store,320.43,2024-01-27,2024,January,1
S08812,2024-08-05 18:49:00,P1311,Jeans_311,Jeans,Maroon,XXL,2,822.33,612.86,1644.66,1225.72,C28811,Sathish_8811,Tirunelveli,8.7139,77.7567,SP136,Prakash,Returned,mobile_app,418.94,2024-08-05,2024,August,8
S08813,2023-09-14 13:49:00,P1312,Sarees_312,Sarees,Maroon,XL,1,2286.62,1726.65,2286.62,1726.65,C28812,Kavin_8812,Madurai,9.9252,78.1198,SP120,Harish,Paid,online,559.97,2023-09-14,2023,September,9
S08814,2023-09-27 19:45:00,P1313,Sportswear_313,Sportswear,White,L,3,440.61,358.26,1321.83,1074.78,C28813,Karthik_8813,Madurai,9.9252,78.1198,SP138,Lokesh,Returned,online,247.05,2023-09-27,2023,September,9
S08815,2024-04-02 11:59:00,P1314,Sportswear_314,Sportswear,Grey,M,1,1922.49,1515.95,1922.49,1515.95,C28814,Priya_8814,Tirunelveli,8.7139,77.7567,SP120,Harish,Paid,in-store,406.54,2024-04-02,2024,April,4
S08816,2023-01-11 17:08:00,P1315,Kid's_315,Kid's Wear,Maroon,XL,4,669.2,516.47,2676.8,2065.88,C28815,Lakshmi_8815,Tirunelveli,8.7139,77.7567,SP127,Sanjay,Pending,in-store,610.92,2023-01-11,2023,January,1
S08817,2024-02-25 10:04:00,P1316,Jeans_316,Jeans,Pink,L,1,201.97,137.89,201.97,137.89,C28816,Priya_8816,Erode,11.34,77.7172,SP122,Bharath,Shipped,in-store,64.08,2024-02-25,2024,February,2
S08818,2024-02-06 17:58:00,P1317,Men's_317,Men's Shirts,Black,XS,2,1122.59,852.47,2245.18,1704.94,C28817,Devi_8817,Chennai,13.0827,80.2707,SP105,Suresh,Pending,online,540.24,2024-02-06,2024,February,2
S08819,2024-05-28 12:18:00,P1318,Kid's_318,Kid's Wear,Blue,S,1,1300.56,1087.55,1300.56,1087.55,C28818,Meena_8818,Vellore,12.9165,79.1325,SP122,Bharath,Pending,online,213.01,2024-05-28,2024,May,5
S08820,2024-07-23 21:47:00,P1319,T-Shirts_319,T-Shirts,Green,XS,4,357.84,270.03,1431.36,1080.12,C28819,Vishal_8819,Salem,11.6643,78.146,SP147,Prem,Cancelled,third-party,351.24,2024-07-23,2024,July,7
S08821,2023-08-12 11:00:00,P1320,Jeans_320,Jeans,Yellow,M,1,1191.39,927.78,1191.39,927.78,C28820,Lakshmi_8820,Tirunelveli,8.7139,77.7567,SP148,Jagan,Shipped,in-store,263.61,2023-08-12,2023,August,8
S08822,2024-08-06 17:56:00,P1321,T-Shirts_321,T-Shirts,Maroon,XL,1,1170.7,726.13,1170.7,726.13,C28821,Devi_8821,Tiruchirappalli,10.7905,78.7047,SP139,Yogesh,Shipped,online,444.57,2024-08-06,2024,August,8
S08823,2023-09-14 20:00:00,P1322,Jeans_322,Jeans,Maroon,XXL,1,1790.22,1329.77,1790.22,1329.77,C28822,Kavin_8822,Tirunelveli,8.7139,77.7567,SP109,Ajay,Returned,mobile_app,460.45,2023-09-14,2023,September,9
S08824,2024-04-29 11:14:00,P1323,T-Shirts_323,T-Shirts,Black,XS,2,1461.47,1003.87,2922.94,2007.74,C28823,Sathish_8823,Tiruchirappalli,10.7905,78.7047,SP121,Vinod,Pending,online,915.2,2024-04-29,2024,April,4
S08825,2024-06-11 14:39:00,P1324,Sarees_324,Sarees,Green,XS,2,557.94,411.16,1115.88,822.32,C28824,Karthik_8824,Coimbatore,11.0168,76.9558,SP131,Anand,Pending,in-store,293.56,2024-06-11,2024,June,6
S08826,2024-01-12 20:37:00,P1325,T-Shirts_325,T-Shirts,Pink,L,2,1091.23,718.9,2182.46,1437.8,C28825,Bhuvana_8825,Chennai,13.0827,80.2707,SP127,Sanjay,Cancelled,online,744.66,2024-01-12,2024,January,1
S08827,2024-01-28 16:24:00,P1326,Kid's_326,Kid's Wear,White,L,4,1349.66,958.31,5398.64,3833.24,C28826,Diya_8826,Tirunelveli,8.7139,77.7567,SP130,Varun,Returned,online,1565.4,2024-01-28,2024,January,1
S08828,2023-07-04 13:04:00,P1327,Kurta_327,Kurta,Blue,XS,1,1691.3,1165.65,1691.3,1165.65,C28827,Anu_8827,Chennai,13.0827,80.2707,SP142,Kishore,Paid,in-store,525.65,2023-07-04,2023,July,7
S08829,2024-09-07 13:42:00,P1328,Men's_328,Men's Shirts,Black,XS,4,462.57,340.06,1850.28,1360.24,C28828,Kavin_8828,Madurai,9.9252,78.1198,SP106,Praveen,Pending,online,490.04,2024-09-07,2024,September,9
S08830,2023-01-27 20:08:00,P1329,Jeans_329,Jeans,Yellow,M,2,1962.44,1629.07,3924.88,3258.14,C28829,Diya_8829,Madurai,9.9252,78.1198,SP106,Praveen,Shipped,in-store,666.74,2023-01-27,2023,January,1
S08831,2023-06-04 14:00:00,P1330,Jeans_330,Jeans,Green,S,2,491.48,338.19,982.96,676.38,C28830,Kavin_8830,Tirunelveli,8.7139,77.7567,SP116,Vignesh,Paid,online,306.58,2023-06-04,2023,June,6
S08832,2024-05-08 16:47:00,P1331,T-Shirts_331,T-Shirts,Green,S,3,1550.42,1162.75,4651.26,3488.25,C28831,Priya_8831,Tiruchirappalli,10.7905,78.7047,SP140,Abhishek,Pending,in-store,1163.01,2024-05-08,2024,May,5
S08833,2024-08-28 16:28:00,P1332,Kurta_332,Kurta,Green,XS,2,1152.1,1031.81,2304.2,2063.62,C28832,Vishal_8832,Salem,11.6643,78.146,SP120,Harish,Pending,in-store,240.58,2024-08-28,2024,August,8
S08834,2023-03-16 18:15:00,P1333,Sportswear_333,Sportswear,Blue,M,2,1358.28,1084.33,2716.56,2168.66,C28833,Lakshmi_8833,Chennai,13.0827,80.2707,SP117,Ashok,Returned,in-store,547.9,2023-03-16,2023,March,3
S08835,2024-05-17 15:54:00,P1334,Women's_334,Women's Dresses,Pink,L,1,2251.65,1744.63,2251.65,1744.63,C28834,Anu_8834,Vellore,12.9165,79.1325,SP131,Anand,Cancelled,in-store,507.02,2024-05-17,2024,May,5
S08836,2023-10-05 10:17:00,P1335,Men's_335,Men's Shirts,Blue,XXL,1,2004.27,1510.82,2004.27,1510.82,C28835,Diya_8835,Tirunelveli,8.7139,77.7567,SP148,Jagan,Cancelled,in-store,493.45,2023-10-05,2023,October,10
S08837,2023-04-02 18:37:00,P1336,Women's_336,Women's Dresses,Black,S,1,1936.01,1266.86,1936.01,1266.86,C28836,Priya_8836,Salem,11.6643,78.146,SP111,Dinesh,Pending,mobile_app,669.15,2023-04-02,2023,April,4
S08838,2024-03-29 20:31:00,P1337,Kid's_337,Kid's Wear,Pink,S,1,2034.91,1310.22,2034.91,1310.22,C28837,Karthik_8837,Tirunelveli,8.7139,77.7567,SP117,Ashok,Shipped,mobile_app,724.69,2024-03-29,2024,March,3
S08839,2023-08-10 20:29:00,P1338,Men's_338,Men's Shirts,Black,S,1,1862.5,1641.0,1862.5,1641.0,C28838,Devi_8838,Erode,11.34,77.7172,SP147,Prem,Cancelled,online,221.5,2023-08-10,2023,August,8
S08840,2024-04-05 14:36:00,P1339,Jeans_339,Jeans,Blue,XS,3,912.69,813.95,2738.07,2441.85,C28839,Ganesh_8839,Tirunelveli,8.7139,77.7567,SP128,Krishna,Paid,mobile_app,296.22,2024-04-05,2024,April,4
S08841,2024-06-22 15:44:00,P1340,Sportswear_340,Sportswear,Black,S,1,1711.69,1260.09,1711.69,1260.09,C28840,Meena_8840,Coimbatore,11.0168,76.9558,SP122,Bharath,Returned,online,451.6,2024-06-22,2024,June,6
S08842,2024-04-19 17:37:00,P1341,Sarees_341,Sarees,Yellow,S,2,765.0,502.89,1530.0,1005.78,C28841,Ravi_8841,Vellore,12.9165,79.1325,SP127,Sanjay,Pending,in-store,524.22,2024-04-19,2024,April,4
S08843,2023-09-23 14:02:00,P1342,Kurta_342,Kurta,Red,S,4,326.85,271.4,1307.4,1085.6,C28842,Ganesh_8842,Tiruchirappalli,10.7905,78.7047,SP121,Vinod,Shipped,in-store,221.8,2023-09-23,2023,September,9
S08844,2023-09-24 12:07:00,P1343,T-Shirts_343,T-Shirts,Red,XXL,1,860.34,718.3,860.34,718.3,C28843,Sathish_8843,Tiruchirappalli,10.7905,78.7047,SP100,Tamil,Cancelled,in-store,142.04,2023-09-24,2023,September,9
S08845,2023-05-26 12:19:00,P1344,Kurta_344,Kurta,Maroon,XL,1,758.98,532.19,758.98,532.19,C28844,Diya_8844,Tirunelveli,8.7139,77.7567,SP100,Tamil,Shipped,in-store,226.79,2023-05-26,2023,May,5
S08846,2023-10-30 18:21:00,P1345,Kurta_345,Kurta,Grey,XL,3,507.98,337.58,1523.94,1012.74,C28845,Priya_8845,Tiruchirappalli,10.7905,78.7047,SP142,Kishore,Cancelled,in-store,511.2,2023-10-30,2023,October,10
